"run","random_seed","tick","ID","ChosenMode"
1,1772182948,137.0,6,"IntentionalAll"
1,1772182948,137.0,14,"Habitual"
1,1772182948,137.0,3,"IntentionalAll"
1,1772182948,137.0,13,"Habitual"
1,1772182948,137.0,5,"Habitual"
1,1772182948,137.0,9,"IntentionalAll"
1,1772182948,137.0,15,"IntentionalAll"
1,1772182948,137.0,10,"Habitual"
1,1772182948,138.0,8,"IntentionalAll"
1,1772182948,138.0,11,"Habitual"
1,1772182948,138.0,12,"Habitual"
1,1772182948,138.0,4,"IntentionalAll"
1,1772182948,138.0,2,"Habitual"
1,1772182948,138.0,1,"IntentionalAll"
1,1772182948,138.0,7,"Habitual"
1,1772182948,138.0,6,"Habitual"
1,1772182948,138.0,14,"Habitual"
1,1772182948,138.0,3,"IntentionalAll"
1,1772182948,138.0,13,"Habitual"
1,1772182948,138.0,5,"Habitual"
1,1772182948,138.0,9,"IntentionalAll"
1,1772182948,138.0,15,"Habitual"
1,1772182948,138.0,10,"IntentionalAll"
1,1772182948,139.0,8,"Habitual"
1,1772182948,139.0,11,"IntentionalAll"
1,1772182948,139.0,12,"IntentionalAll"
1,1772182948,139.0,4,"IntentionalAll"
1,1772182948,139.0,2,"IntentionalAll"
1,1772182948,139.0,1,"Habitual"
1,1772182948,139.0,7,"IntentionalAll"
1,1772182948,139.0,6,"Habitual"
1,1772182948,139.0,14,"IntentionalAll"
1,1772182948,139.0,3,"IntentionalAll"
1,1772182948,139.0,13,"Habitual"
1,1772182948,139.0,5,"Habitual"
1,1772182948,139.0,9,"Habitual"
1,1772182948,139.0,15,"Habitual"
1,1772182948,139.0,10,"Habitual"
1,1772182948,140.0,8,"IntentionalAll"
1,1772182948,140.0,11,"IntentionalAll"
1,1772182948,140.0,12,"Habitual"
1,1772182948,140.0,4,"Habitual"
1,1772182948,140.0,2,"IntentionalAll"
1,1772182948,140.0,1,"IntentionalAll"
1,1772182948,140.0,7,"Habitual"
1,1772182948,140.0,6,"IntentionalAll"
1,1772182948,140.0,14,"IntentionalAll"
1,1772182948,140.0,3,"IntentionalAll"
1,1772182948,140.0,13,"Habitual"
1,1772182948,140.0,5,"Habitual"
1,1772182948,140.0,9,"Habitual"
1,1772182948,140.0,15,"IntentionalAll"
1,1772182948,140.0,10,"Habitual"
1,1772182948,141.0,8,"IntentionalAll"
1,1772182948,141.0,11,"Habitual"
1,1772182948,141.0,12,"IntentionalAll"
1,1772182948,141.0,4,"IntentionalAll"
1,1772182948,141.0,2,"Habitual"
1,1772182948,141.0,1,"Habitual"
1,1772182948,141.0,7,"Habitual"
1,1772182948,141.0,6,"Habitual"
1,1772182948,141.0,14,"IntentionalAll"
1,1772182948,141.0,3,"Habitual"
1,1772182948,141.0,13,"Habitual"
1,1772182948,141.0,5,"IntentionalAll"
1,1772182948,141.0,9,"Habitual"
1,1772182948,141.0,15,"IntentionalAll"
1,1772182948,141.0,10,"IntentionalAll"
1,1772182948,142.0,8,"IntentionalAll"
1,1772182948,142.0,11,"Habitual"
1,1772182948,142.0,12,"Habitual"
1,1772182948,142.0,4,"Habitual"
1,1772182948,142.0,2,"IntentionalAll"
1,1772182948,142.0,1,"Habitual"
1,1772182948,142.0,7,"Habitual"
1,1772182948,142.0,6,"IntentionalAll"
1,1772182948,142.0,14,"IntentionalAll"
1,1772182948,142.0,3,"Habitual"
1,1772182948,142.0,13,"Habitual"
1,1772182948,142.0,5,"IntentionalAll"
1,1772182948,142.0,9,"IntentionalAll"
1,1772182948,142.0,15,"Habitual"
1,1772182948,142.0,10,"Habitual"
1,1772182948,143.0,8,"Habitual"
1,1772182948,143.0,11,"IntentionalAll"
1,1772182948,143.0,12,"IntentionalAll"
1,1772182948,143.0,4,"Habitual"
1,1772182948,143.0,2,"Habitual"
1,1772182948,143.0,1,"Habitual"
1,1772182948,143.0,7,"IntentionalAll"
1,1772182948,143.0,6,"Habitual"
1,1772182948,143.0,14,"Habitual"
1,1772182948,143.0,3,"IntentionalAll"
1,1772182948,143.0,13,"IntentionalAll"
1,1772182948,143.0,5,"Habitual"
1,1772182948,143.0,9,"IntentionalAll"
1,1772182948,143.0,15,"IntentionalAll"
1,1772182948,143.0,10,"IntentionalAll"
1,1772182948,144.0,8,"IntentionalAll"
1,1772182948,144.0,11,"IntentionalAll"
1,1772182948,144.0,12,"IntentionalAll"
1,1772182948,144.0,4,"IntentionalAll"
1,1772182948,144.0,2,"Habitual"
1,1772182948,144.0,1,"IntentionalAll"
1,1772182948,144.0,7,"Habitual"
1,1772182948,144.0,6,"Habitual"
1,1772182948,144.0,14,"IntentionalAll"
1,1772182948,144.0,3,"Habitual"
1,1772182948,144.0,13,"Habitual"
1,1772182948,144.0,5,"IntentionalAll"
1,1772182948,144.0,9,"Habitual"
1,1772182948,144.0,15,"Habitual"
1,1772182948,144.0,10,"Habitual"
1,1772182948,145.0,8,"IntentionalAll"
1,1772182948,145.0,11,"Habitual"
1,1772182948,145.0,12,"IntentionalAll"
1,1772182948,145.0,4,"IntentionalAll"
1,1772182948,145.0,2,"Habitual"
1,1772182948,145.0,1,"IntentionalAll"
1,1772182948,145.0,7,"IntentionalAll"
1,1772182948,145.0,6,"IntentionalAll"
1,1772182948,145.0,14,"IntentionalAll"
1,1772182948,145.0,3,"Habitual"
1,1772182948,145.0,13,"IntentionalAll"
1,1772182948,145.0,5,"Habitual"
1,1772182948,145.0,9,"IntentionalAll"
1,1772182948,145.0,15,"Habitual"
1,1772182948,145.0,10,"Habitual"
1,1772182948,146.0,8,"IntentionalAll"
1,1772182948,146.0,11,"IntentionalAll"
1,1772182948,146.0,12,"IntentionalAll"
1,1772182948,146.0,4,"IntentionalAll"
1,1772182948,146.0,2,"Habitual"
1,1772182948,146.0,1,"Habitual"
1,1772182948,146.0,7,"Habitual"
1,1772182948,146.0,6,"Habitual"
1,1772182948,146.0,14,"IntentionalAll"
1,1772182948,146.0,3,"IntentionalAll"
1,1772182948,146.0,13,"IntentionalAll"
1,1772182948,146.0,5,"Habitual"
1,1772182948,146.0,9,"IntentionalAll"
1,1772182948,146.0,15,"IntentionalAll"
1,1772182948,146.0,10,"IntentionalAll"
1,1772182948,147.0,8,"Habitual"
1,1772182948,147.0,11,"IntentionalAll"
1,1772182948,147.0,12,"Habitual"
1,1772182948,147.0,4,"Habitual"
1,1772182948,147.0,2,"IntentionalAll"
1,1772182948,147.0,1,"Habitual"
1,1772182948,147.0,7,"Habitual"
1,1772182948,147.0,6,"Habitual"
1,1772182948,147.0,14,"Habitual"
1,1772182948,147.0,3,"IntentionalAll"
1,1772182948,147.0,13,"IntentionalAll"
1,1772182948,147.0,5,"Habitual"
1,1772182948,147.0,9,"Habitual"
1,1772182948,147.0,15,"Habitual"
1,1772182948,147.0,10,"IntentionalAll"
1,1772182948,148.0,8,"Habitual"
1,1772182948,148.0,11,"IntentionalAll"
1,1772182948,148.0,12,"IntentionalAll"
1,1772182948,148.0,4,"IntentionalAll"
1,1772182948,148.0,2,"Habitual"
1,1772182948,148.0,1,"Habitual"
1,1772182948,148.0,7,"Habitual"
1,1772182948,148.0,6,"Habitual"
1,1772182948,148.0,14,"Habitual"
1,1772182948,148.0,3,"Habitual"
1,1772182948,148.0,13,"IntentionalAll"
1,1772182948,148.0,5,"Habitual"
1,1772182948,148.0,9,"IntentionalAll"
1,1772182948,148.0,15,"IntentionalAll"
1,1772182948,148.0,10,"IntentionalAll"
1,1772182948,149.0,8,"IntentionalAll"
1,1772182948,149.0,11,"IntentionalAll"
1,1772182948,149.0,12,"Habitual"
1,1772182948,149.0,4,"IntentionalAll"
1,1772182948,149.0,2,"IntentionalAll"
1,1772182948,149.0,1,"IntentionalAll"
1,1772182948,149.0,7,"IntentionalAll"
1,1772182948,149.0,6,"Habitual"
1,1772182948,149.0,14,"Habitual"
1,1772182948,149.0,3,"IntentionalAll"
1,1772182948,149.0,13,"Habitual"
1,1772182948,149.0,5,"Habitual"
1,1772182948,149.0,9,"IntentionalAll"
1,1772182948,149.0,15,"Habitual"
1,1772182948,149.0,10,"Habitual"
1,1772182948,150.0,8,"Habitual"
1,1772182948,150.0,11,"Habitual"
1,1772182948,150.0,12,"Habitual"
1,1772182948,150.0,4,"IntentionalAll"
1,1772182948,150.0,2,"IntentionalAll"
1,1772182948,150.0,1,"IntentionalAll"
1,1772182948,150.0,7,"IntentionalAll"
1,1772182948,150.0,6,"Habitual"
1,1772182948,150.0,14,"IntentionalAll"
1,1772182948,150.0,3,"Habitual"
1,1772182948,150.0,13,"Habitual"
1,1772182948,150.0,5,"Habitual"
1,1772182948,150.0,9,"Habitual"
1,1772182948,150.0,15,"Habitual"
1,1772182948,150.0,10,"IntentionalAll"
1,1772182948,151.0,8,"IntentionalAll"
1,1772182948,151.0,11,"Habitual"
1,1772182948,151.0,12,"Habitual"
1,1772182948,151.0,4,"Habitual"
1,1772182948,151.0,2,"IntentionalAll"
1,1772182948,151.0,1,"Habitual"
1,1772182948,151.0,7,"IntentionalAll"
1,1772182948,151.0,6,"IntentionalAll"
1,1772182948,151.0,14,"IntentionalAll"
1,1772182948,151.0,3,"Habitual"
1,1772182948,151.0,13,"Habitual"
1,1772182948,151.0,5,"Habitual"
1,1772182948,151.0,9,"IntentionalAll"
1,1772182948,151.0,15,"Habitual"
1,1772182948,151.0,10,"IntentionalAll"
1,1772182948,152.0,8,"Habitual"
1,1772182948,152.0,11,"Habitual"
1,1772182948,152.0,12,"Habitual"
1,1772182948,152.0,4,"Habitual"
1,1772182948,152.0,2,"IntentionalAll"
1,1772182948,152.0,1,"Habitual"
1,1772182948,152.0,7,"IntentionalAll"
1,1772182948,152.0,6,"IntentionalAll"
1,1772182948,152.0,14,"IntentionalAll"
1,1772182948,152.0,3,"IntentionalAll"
1,1772182948,152.0,13,"Habitual"
1,1772182948,152.0,5,"Habitual"
1,1772182948,152.0,9,"IntentionalAll"
1,1772182948,152.0,15,"IntentionalAll"
1,1772182948,152.0,10,"IntentionalAll"
1,1772182948,153.0,8,"IntentionalAll"
1,1772182948,153.0,11,"IntentionalAll"
1,1772182948,153.0,12,"Habitual"
1,1772182948,153.0,4,"IntentionalAll"
1,1772182948,153.0,2,"IntentionalAll"
1,1772182948,153.0,1,"Habitual"
1,1772182948,153.0,7,"IntentionalAll"
1,1772182948,153.0,6,"IntentionalAll"
1,1772182948,153.0,14,"IntentionalAll"
1,1772182948,153.0,3,"IntentionalAll"
1,1772182948,153.0,13,"Habitual"
1,1772182948,153.0,5,"Habitual"
1,1772182948,153.0,9,"IntentionalAll"
1,1772182948,153.0,15,"IntentionalAll"
1,1772182948,153.0,10,"Habitual"
1,1772182948,154.0,8,"IntentionalAll"
1,1772182948,154.0,11,"Habitual"
1,1772182948,154.0,12,"IntentionalAll"
1,1772182948,154.0,4,"Habitual"
1,1772182948,154.0,2,"Habitual"
1,1772182948,154.0,1,"Habitual"
1,1772182948,154.0,7,"IntentionalAll"
1,1772182948,154.0,6,"Habitual"
1,1772182948,154.0,14,"IntentionalAll"
1,1772182948,154.0,3,"Habitual"
1,1772182948,154.0,13,"Habitual"
1,1772182948,154.0,5,"Habitual"
1,1772182948,154.0,9,"IntentionalAll"
1,1772182948,154.0,15,"IntentionalAll"
1,1772182948,154.0,10,"Habitual"
1,1772182948,155.0,8,"Habitual"
1,1772182948,155.0,11,"IntentionalAll"
1,1772182948,155.0,12,"IntentionalAll"
1,1772182948,155.0,4,"IntentionalAll"
1,1772182948,155.0,2,"IntentionalAll"
1,1772182948,155.0,1,"Habitual"
1,1772182948,155.0,7,"Habitual"
1,1772182948,155.0,6,"Habitual"
1,1772182948,155.0,14,"Habitual"
1,1772182948,155.0,3,"Habitual"
1,1772182948,155.0,13,"Habitual"
1,1772182948,155.0,5,"Habitual"
1,1772182948,155.0,9,"IntentionalAll"
1,1772182948,155.0,15,"IntentionalAll"
1,1772182948,155.0,10,"Habitual"
1,1772182948,156.0,8,"Habitual"
1,1772182948,156.0,11,"Habitual"
1,1772182948,156.0,12,"Habitual"
1,1772182948,156.0,4,"IntentionalAll"
1,1772182948,156.0,2,"IntentionalAll"
1,1772182948,156.0,1,"IntentionalAll"
1,1772182948,156.0,7,"IntentionalAll"
1,1772182948,156.0,6,"IntentionalAll"
1,1772182948,156.0,14,"IntentionalAll"
1,1772182948,156.0,3,"Habitual"
1,1772182948,156.0,13,"Habitual"
1,1772182948,156.0,5,"Habitual"
1,1772182948,156.0,9,"IntentionalAll"
1,1772182948,156.0,15,"Habitual"
1,1772182948,156.0,10,"IntentionalAll"
1,1772182948,157.0,8,"Habitual"
1,1772182948,157.0,11,"Habitual"
1,1772182948,157.0,12,"Habitual"
1,1772182948,157.0,4,"Habitual"
1,1772182948,157.0,2,"Habitual"
1,1772182948,157.0,1,"Habitual"
1,1772182948,157.0,7,"Habitual"
1,1772182948,157.0,6,"IntentionalAll"
1,1772182948,157.0,14,"Habitual"
1,1772182948,157.0,3,"Habitual"
1,1772182948,157.0,13,"IntentionalAll"
1,1772182948,157.0,5,"IntentionalAll"
1,1772182948,157.0,9,"Habitual"
1,1772182948,157.0,15,"IntentionalAll"
1,1772182948,157.0,10,"IntentionalAll"
1,1772182948,158.0,8,"Habitual"
1,1772182948,158.0,11,"Habitual"
1,1772182948,158.0,12,"IntentionalAll"
1,1772182948,158.0,4,"Habitual"
1,1772182948,158.0,2,"IntentionalAll"
1,1772182948,158.0,1,"IntentionalAll"
1,1772182948,158.0,7,"IntentionalAll"
1,1772182948,158.0,6,"Habitual"
1,1772182948,158.0,14,"Habitual"
1,1772182948,158.0,3,"IntentionalAll"
1,1772182948,158.0,13,"IntentionalAll"
1,1772182948,158.0,5,"IntentionalAll"
1,1772182948,158.0,9,"Habitual"
1,1772182948,158.0,15,"IntentionalAll"
1,1772182948,158.0,10,"IntentionalAll"
1,1772182948,159.0,8,"IntentionalAll"
1,1772182948,159.0,11,"IntentionalAll"
1,1772182948,159.0,12,"IntentionalAll"
1,1772182948,159.0,4,"Habitual"
1,1772182948,159.0,2,"Habitual"
1,1772182948,159.0,1,"IntentionalAll"
1,1772182948,159.0,7,"IntentionalAll"
1,1772182948,159.0,6,"Habitual"
1,1772182948,159.0,14,"Habitual"
1,1772182948,159.0,3,"Habitual"
1,1772182948,159.0,13,"Habitual"
1,1772182948,159.0,5,"Habitual"
1,1772182948,159.0,9,"IntentionalAll"
1,1772182948,159.0,15,"IntentionalAll"
1,1772182948,159.0,10,"Habitual"
1,1772182948,160.0,8,"Habitual"
1,1772182948,160.0,11,"IntentionalAll"
1,1772182948,160.0,12,"IntentionalAll"
1,1772182948,160.0,4,"Habitual"
1,1772182948,160.0,2,"IntentionalAll"
1,1772182948,160.0,1,"Habitual"
1,1772182948,160.0,7,"Habitual"
1,1772182948,160.0,6,"Habitual"
1,1772182948,160.0,14,"IntentionalAll"
1,1772182948,160.0,3,"Habitual"
1,1772182948,160.0,13,"Habitual"
1,1772182948,160.0,5,"IntentionalAll"
1,1772182948,160.0,9,"Habitual"
1,1772182948,160.0,15,"IntentionalAll"
1,1772182948,160.0,10,"Habitual"
1,1772182948,161.0,8,"IntentionalAll"
1,1772182948,161.0,11,"IntentionalAll"
1,1772182948,161.0,12,"Habitual"
1,1772182948,161.0,4,"IntentionalAll"
1,1772182948,161.0,2,"IntentionalAll"
1,1772182948,161.0,1,"Habitual"
1,1772182948,161.0,7,"IntentionalAll"
1,1772182948,161.0,6,"Habitual"
1,1772182948,161.0,14,"Habitual"
1,1772182948,161.0,3,"Habitual"
1,1772182948,161.0,13,"Habitual"
1,1772182948,161.0,5,"IntentionalAll"
1,1772182948,161.0,9,"Habitual"
1,1772182948,161.0,15,"IntentionalAll"
1,1772182948,161.0,10,"IntentionalAll"
1,1772182948,162.0,8,"Habitual"
1,1772182948,162.0,11,"Habitual"
1,1772182948,162.0,12,"Habitual"
1,1772182948,162.0,4,"IntentionalAll"
1,1772182948,162.0,2,"IntentionalAll"
1,1772182948,162.0,1,"Habitual"
1,1772182948,162.0,7,"Habitual"
1,1772182948,162.0,6,"IntentionalAll"
1,1772182948,162.0,14,"Habitual"
1,1772182948,162.0,3,"Habitual"
1,1772182948,162.0,13,"IntentionalAll"
1,1772182948,162.0,5,"IntentionalAll"
1,1772182948,162.0,9,"IntentionalAll"
1,1772182948,162.0,15,"Habitual"
1,1772182948,162.0,10,"IntentionalAll"
1,1772182948,163.0,8,"IntentionalAll"
1,1772182948,163.0,11,"Habitual"
1,1772182948,163.0,12,"Habitual"
1,1772182948,163.0,4,"Habitual"
1,1772182948,163.0,2,"IntentionalAll"
1,1772182948,163.0,1,"Habitual"
1,1772182948,163.0,7,"Habitual"
1,1772182948,163.0,6,"IntentionalAll"
1,1772182948,163.0,14,"Habitual"
1,1772182948,163.0,3,"IntentionalAll"
1,1772182948,163.0,13,"Habitual"
1,1772182948,163.0,5,"IntentionalAll"
1,1772182948,163.0,9,"IntentionalAll"
1,1772182948,163.0,15,"IntentionalAll"
1,1772182948,163.0,10,"IntentionalAll"
1,1772182948,164.0,8,"IntentionalAll"
1,1772182948,164.0,11,"IntentionalAll"
1,1772182948,164.0,12,"IntentionalAll"
1,1772182948,164.0,4,"Habitual"
1,1772182948,164.0,2,"Habitual"
1,1772182948,164.0,1,"IntentionalAll"
1,1772182948,164.0,7,"IntentionalAll"
1,1772182948,164.0,6,"IntentionalAll"
1,1772182948,164.0,14,"IntentionalAll"
1,1772182948,164.0,3,"IntentionalAll"
1,1772182948,164.0,13,"Habitual"
1,1772182948,164.0,5,"Habitual"
1,1772182948,164.0,9,"Habitual"
1,1772182948,164.0,15,"Habitual"
1,1772182948,164.0,10,"IntentionalAll"
1,1772182948,165.0,8,"Habitual"
1,1772182948,165.0,11,"Habitual"
1,1772182948,165.0,12,"IntentionalAll"
1,1772182948,165.0,4,"Habitual"
1,1772182948,165.0,2,"Habitual"
1,1772182948,165.0,1,"IntentionalAll"
1,1772182948,165.0,7,"Habitual"
1,1772182948,165.0,6,"Habitual"
1,1772182948,165.0,14,"IntentionalAll"
1,1772182948,165.0,3,"IntentionalAll"
1,1772182948,165.0,13,"IntentionalAll"
1,1772182948,165.0,5,"Habitual"
1,1772182948,165.0,9,"Habitual"
1,1772182948,165.0,15,"Habitual"
1,1772182948,165.0,10,"Habitual"
1,1772182948,166.0,8,"IntentionalAll"
1,1772182948,166.0,11,"IntentionalAll"
1,1772182948,166.0,12,"Habitual"
1,1772182948,166.0,4,"Habitual"
1,1772182948,166.0,2,"Habitual"
1,1772182948,166.0,1,"IntentionalAll"
1,1772182948,166.0,7,"IntentionalAll"
1,1772182948,166.0,6,"Habitual"
1,1772182948,166.0,14,"Habitual"
1,1772182948,166.0,3,"IntentionalAll"
1,1772182948,166.0,13,"IntentionalAll"
1,1772182948,166.0,5,"IntentionalAll"
1,1772182948,166.0,9,"IntentionalAll"
1,1772182948,166.0,15,"IntentionalAll"
1,1772182948,166.0,10,"Habitual"
1,1772182948,167.0,8,"IntentionalAll"
1,1772182948,167.0,11,"IntentionalAll"
1,1772182948,167.0,12,"IntentionalAll"
1,1772182948,167.0,4,"Habitual"
1,1772182948,167.0,2,"IntentionalAll"
1,1772182948,167.0,1,"IntentionalAll"
1,1772182948,167.0,7,"IntentionalAll"
1,1772182948,167.0,6,"IntentionalAll"
1,1772182948,167.0,14,"IntentionalAll"
1,1772182948,167.0,3,"IntentionalAll"
1,1772182948,167.0,13,"IntentionalAll"
1,1772182948,167.0,5,"Habitual"
1,1772182948,167.0,9,"IntentionalAll"
1,1772182948,167.0,15,"IntentionalAll"
1,1772182948,167.0,10,"IntentionalAll"
1,1772182948,168.0,8,"IntentionalAll"
1,1772182948,168.0,11,"IntentionalAll"
1,1772182948,168.0,12,"IntentionalAll"
1,1772182948,168.0,4,"IntentionalAll"
1,1772182948,168.0,2,"Habitual"
1,1772182948,168.0,1,"Habitual"
1,1772182948,168.0,7,"IntentionalAll"
1,1772182948,168.0,6,"IntentionalAll"
1,1772182948,168.0,14,"IntentionalAll"
1,1772182948,168.0,3,"IntentionalAll"
1,1772182948,168.0,13,"IntentionalAll"
1,1772182948,168.0,5,"IntentionalAll"
1,1772182948,168.0,9,"IntentionalAll"
1,1772182948,168.0,15,"IntentionalAll"
1,1772182948,168.0,10,"IntentionalAll"
1,1772182948,169.0,8,"IntentionalAll"
1,1772182948,169.0,11,"Habitual"
1,1772182948,169.0,12,"Habitual"
1,1772182948,169.0,4,"Habitual"
1,1772182948,169.0,2,"IntentionalAll"
1,1772182948,169.0,1,"Habitual"
1,1772182948,169.0,7,"IntentionalAll"
1,1772182948,169.0,6,"Habitual"
1,1772182948,169.0,14,"Habitual"
1,1772182948,169.0,3,"IntentionalAll"
1,1772182948,169.0,13,"Habitual"
1,1772182948,169.0,5,"IntentionalAll"
1,1772182948,169.0,9,"IntentionalAll"
1,1772182948,169.0,15,"IntentionalAll"
1,1772182948,169.0,10,"Habitual"
1,1772182948,170.0,8,"IntentionalAll"
1,1772182948,170.0,11,"Habitual"
1,1772182948,170.0,12,"Habitual"
1,1772182948,170.0,4,"Habitual"
1,1772182948,170.0,2,"Habitual"
1,1772182948,170.0,1,"Habitual"
1,1772182948,170.0,7,"IntentionalAll"
1,1772182948,170.0,6,"IntentionalAll"
1,1772182948,170.0,14,"Habitual"
1,1772182948,170.0,3,"IntentionalAll"
1,1772182948,170.0,13,"Habitual"
1,1772182948,170.0,5,"Habitual"
1,1772182948,170.0,9,"IntentionalAll"
1,1772182948,170.0,15,"Habitual"
1,1772182948,170.0,10,"IntentionalAll"
1,1772182948,171.0,8,"Habitual"
1,1772182948,171.0,11,"IntentionalAll"
1,1772182948,171.0,12,"Habitual"
1,1772182948,171.0,4,"IntentionalAll"
1,1772182948,171.0,2,"IntentionalAll"
1,1772182948,171.0,1,"Habitual"
1,1772182948,171.0,7,"Habitual"
1,1772182948,171.0,6,"Habitual"
1,1772182948,171.0,14,"Habitual"
1,1772182948,171.0,3,"IntentionalAll"
1,1772182948,171.0,13,"IntentionalAll"
1,1772182948,171.0,5,"IntentionalAll"
1,1772182948,171.0,9,"Habitual"
1,1772182948,171.0,15,"IntentionalAll"
1,1772182948,171.0,10,"Habitual"
1,1772182948,172.0,8,"IntentionalAll"
1,1772182948,172.0,11,"IntentionalAll"
1,1772182948,172.0,12,"IntentionalAll"
1,1772182948,172.0,4,"IntentionalAll"
1,1772182948,172.0,2,"Habitual"
1,1772182948,172.0,1,"IntentionalAll"
1,1772182948,172.0,7,"IntentionalAll"
1,1772182948,172.0,6,"IntentionalAll"
1,1772182948,172.0,14,"IntentionalAll"
1,1772182948,172.0,3,"IntentionalAll"
1,1772182948,172.0,13,"IntentionalAll"
1,1772182948,172.0,5,"IntentionalAll"
1,1772182948,172.0,9,"IntentionalAll"
1,1772182948,172.0,15,"Habitual"
1,1772182948,172.0,10,"Habitual"
1,1772182948,173.0,8,"Habitual"
1,1772182948,173.0,11,"Habitual"
1,1772182948,173.0,12,"IntentionalAll"
1,1772182948,173.0,4,"Habitual"
1,1772182948,173.0,2,"Habitual"
1,1772182948,173.0,1,"IntentionalAll"
1,1772182948,173.0,7,"Habitual"
1,1772182948,173.0,6,"Habitual"
1,1772182948,173.0,14,"IntentionalAll"
1,1772182948,173.0,3,"Habitual"
1,1772182948,173.0,13,"IntentionalAll"
1,1772182948,173.0,5,"IntentionalAll"
1,1772182948,173.0,9,"Habitual"
1,1772182948,173.0,15,"Habitual"
1,1772182948,173.0,10,"Habitual"
1,1772182948,174.0,8,"Habitual"
1,1772182948,174.0,11,"IntentionalAll"
1,1772182948,174.0,12,"IntentionalAll"
1,1772182948,174.0,4,"IntentionalAll"
1,1772182948,174.0,2,"IntentionalAll"
1,1772182948,174.0,1,"Habitual"
1,1772182948,174.0,7,"IntentionalAll"
1,1772182948,174.0,6,"IntentionalAll"
1,1772182948,174.0,14,"Habitual"
1,1772182948,174.0,3,"Habitual"
1,1772182948,174.0,13,"Habitual"
1,1772182948,174.0,5,"IntentionalAll"
1,1772182948,174.0,9,"IntentionalAll"
1,1772182948,174.0,15,"Habitual"
1,1772182948,174.0,10,"Habitual"
1,1772182948,175.0,8,"Habitual"
1,1772182948,175.0,11,"Habitual"
1,1772182948,175.0,12,"IntentionalAll"
1,1772182948,175.0,4,"Habitual"
1,1772182948,175.0,2,"Habitual"
1,1772182948,175.0,1,"IntentionalAll"
1,1772182948,175.0,7,"IntentionalAll"
1,1772182948,175.0,6,"IntentionalAll"
1,1772182948,175.0,14,"Habitual"
1,1772182948,175.0,3,"Habitual"
1,1772182948,175.0,13,"IntentionalAll"
1,1772182948,175.0,5,"Habitual"
1,1772182948,175.0,9,"IntentionalAll"
1,1772182948,175.0,15,"IntentionalAll"
1,1772182948,175.0,10,"IntentionalAll"
1,1772182948,176.0,8,"IntentionalAll"
1,1772182948,176.0,11,"Habitual"
1,1772182948,176.0,12,"IntentionalAll"
1,1772182948,176.0,4,"IntentionalAll"
1,1772182948,176.0,2,"Habitual"
1,1772182948,176.0,1,"IntentionalAll"
1,1772182948,176.0,7,"Habitual"
1,1772182948,176.0,6,"Habitual"
1,1772182948,176.0,14,"Habitual"
1,1772182948,176.0,3,"Habitual"
1,1772182948,176.0,13,"Habitual"
1,1772182948,176.0,5,"IntentionalAll"
1,1772182948,176.0,9,"Habitual"
1,1772182948,176.0,15,"Habitual"
1,1772182948,176.0,10,"Habitual"
1,1772182948,177.0,8,"IntentionalAll"
1,1772182948,177.0,11,"Habitual"
1,1772182948,177.0,12,"Habitual"
1,1772182948,177.0,4,"IntentionalAll"
1,1772182948,177.0,2,"Habitual"
1,1772182948,177.0,1,"IntentionalAll"
1,1772182948,177.0,7,"IntentionalAll"
1,1772182948,177.0,6,"Habitual"
1,1772182948,177.0,14,"IntentionalAll"
1,1772182948,177.0,3,"Habitual"
1,1772182948,177.0,13,"Habitual"
1,1772182948,177.0,5,"Habitual"
1,1772182948,177.0,9,"Habitual"
1,1772182948,177.0,15,"IntentionalAll"
1,1772182948,177.0,10,"Habitual"
1,1772182948,178.0,8,"Habitual"
1,1772182948,178.0,11,"IntentionalAll"
1,1772182948,178.0,12,"Habitual"
1,1772182948,178.0,4,"IntentionalAll"
1,1772182948,178.0,2,"IntentionalAll"
1,1772182948,178.0,1,"Habitual"
1,1772182948,178.0,7,"Habitual"
1,1772182948,178.0,6,"Habitual"
1,1772182948,178.0,14,"Habitual"
1,1772182948,178.0,3,"Habitual"
1,1772182948,178.0,13,"Habitual"
1,1772182948,178.0,5,"IntentionalAll"
1,1772182948,178.0,9,"IntentionalAll"
1,1772182948,178.0,15,"IntentionalAll"
1,1772182948,178.0,10,"IntentionalAll"
1,1772182948,179.0,8,"IntentionalAll"
1,1772182948,179.0,11,"Habitual"
1,1772182948,179.0,12,"IntentionalAll"
1,1772182948,179.0,4,"IntentionalAll"
1,1772182948,179.0,2,"Habitual"
1,1772182948,179.0,1,"Habitual"
1,1772182948,179.0,7,"Habitual"
1,1772182948,179.0,6,"Habitual"
1,1772182948,179.0,14,"IntentionalAll"
1,1772182948,179.0,3,"Habitual"
1,1772182948,179.0,13,"IntentionalAll"
1,1772182948,179.0,5,"Habitual"
1,1772182948,179.0,9,"Habitual"
1,1772182948,179.0,15,"Habitual"
1,1772182948,179.0,10,"IntentionalAll"
1,1772182948,180.0,8,"IntentionalAll"
1,1772182948,180.0,11,"IntentionalAll"
1,1772182948,180.0,12,"IntentionalAll"
1,1772182948,180.0,4,"Habitual"
1,1772182948,180.0,2,"IntentionalAll"
1,1772182948,180.0,1,"IntentionalAll"
1,1772182948,180.0,7,"IntentionalAll"
1,1772182948,180.0,6,"Habitual"
1,1772182948,180.0,14,"Habitual"
1,1772182948,180.0,3,"Habitual"
1,1772182948,180.0,13,"Habitual"
1,1772182948,180.0,5,"IntentionalAll"
